seed,sample_id,role,domain,label,relative_path
1,1012,BASE,art_painting,3,art_painting/guitar/01012.jpg
1,1013,BASE,art_painting,3,art_painting/guitar/01013.jpg
1,1015,BASE,art_painting,3,art_painting/guitar/01015.jpg
1,1016,BASE,art_painting,3,art_painting/guitar/01016.jpg
1,1017,BASE,art_painting,3,art_painting/guitar/01017.jpg
1,1018,BASE,art_painting,3,art_painting/guitar/01018.jpg
1,1019,BASE,art_painting,3,art_painting/guitar/01019.jpg
1,1020,BASE,art_painting,3,art_painting/guitar/01020.jpg
1,1021,BASE,art_painting,3,art_painting/guitar/01021.jpg
1,1030,BASE,art_painting,3,art_painting/guitar/01030.jpg
1,1031,BASE,art_painting,3,art_painting/guitar/01031.jpg
1,1032,BASE,art_painting,3,art_painting/guitar/01032.jpg
1,1037,BASE,art_painting,3,art_painting/guitar/01037.jpg
1,1039,BASE,art_painting,3,art_painting/guitar/01039.jpg
1,1042,BASE,art_painting,3,art_painting/guitar/01042.jpg
1,1043,BASE,art_painting,3,art_painting/guitar/01043.jpg
1,1045,BASE,art_painting,3,art_painting/guitar/01045.jpg
1,1047,BASE,art_painting,3,art_painting/guitar/01047.jpg
1,1048,BASE,art_painting,3,art_painting/guitar/01048.jpg
1,1049,BASE,art_painting,3,art_painting/guitar/01049.jpg
1,1050,BASE,art_painting,3,art_painting/guitar/01050.jpg
1,1051,BASE,art_painting,3,art_painting/guitar/01051.jpg
1,1052,BASE,art_painting,3,art_painting/guitar/01052.jpg
1,1053,BASE,art_painting,3,art_painting/guitar/01053.jpg
1,1056,BASE,art_painting,3,art_painting/guitar/01056.jpg
1,1059,BASE,art_painting,3,art_painting/guitar/01059.jpg
1,1060,BASE,art_painting,3,art_painting/guitar/01060.jpg
1,1062,BASE,art_painting,3,art_painting/guitar/01062.jpg
1,1063,BASE,art_painting,3,art_painting/guitar/01063.jpg
1,1066,BASE,art_painting,3,art_painting/guitar/01066.jpg
1,1067,BASE,art_painting,3,art_painting/guitar/01067.jpg
1,1068,BASE,art_painting,3,art_painting/guitar/01068.jpg
1,1069,BASE,art_painting,3,art_painting/guitar/01069.jpg
1,1070,BASE,art_painting,3,art_painting/guitar/01070.jpg
1,1071,BASE,art_painting,3,art_painting/guitar/01071.jpg
1,1072,BASE,art_painting,3,art_painting/guitar/01072.jpg
1,1077,BASE,art_painting,3,art_painting/guitar/01077.jpg
1,1080,BASE,art_painting,3,art_painting/guitar/01080.jpg
1,1081,BASE,art_painting,3,art_painting/guitar/01081.jpg
1,1083,BASE,art_painting,3,art_painting/guitar/01083.jpg
1,1088,BASE,art_painting,3,art_painting/guitar/01088.jpg
1,1091,BASE,art_painting,3,art_painting/guitar/01091.jpg
1,1092,BASE,art_painting,3,art_painting/guitar/01092.jpg
1,1094,BASE,art_painting,3,art_painting/guitar/01094.jpg
1,1096,BASE,art_painting,3,art_painting/guitar/01096.jpg
1,1097,BASE,art_painting,3,art_painting/guitar/01097.jpg
1,1098,BASE,art_painting,3,art_painting/guitar/01098.jpg
1,1099,BASE,art_painting,3,art_painting/guitar/01099.jpg
1,1100,BASE,art_painting,3,art_painting/guitar/01100.jpg
1,1104,BASE,art_painting,4,art_painting/horse/01104.jpg
1,1106,BASE,art_painting,4,art_painting/horse/01106.jpg
1,1107,BASE,art_painting,4,art_painting/horse/01107.jpg
1,1108,BASE,art_painting,4,art_painting/horse/01108.jpg
1,1113,BASE,art_painting,4,art_painting/horse/01113.jpg
1,1114,BASE,art_painting,4,art_painting/horse/01114.jpg
1,1115,BASE,art_painting,4,art_painting/horse/01115.jpg
1,1117,BASE,art_painting,4,art_painting/horse/01117.jpg
1,1118,BASE,art_painting,4,art_painting/horse/01118.jpg
1,1119,BASE,art_painting,4,art_painting/horse/01119.jpg
1,1123,BASE,art_painting,4,art_painting/horse/01123.jpg
1,1128,BASE,art_painting,4,art_painting/horse/01128.jpg
1,1129,BASE,art_painting,4,art_painting/horse/01129.jpg
1,1131,BASE,art_painting,4,art_painting/horse/01131.jpg
1,1133,BASE,art_painting,4,art_painting/horse/01133.jpg
1,1134,BASE,art_painting,4,art_painting/horse/01134.jpg
1,1135,BASE,art_painting,4,art_painting/horse/01135.jpg
1,1137,BASE,art_painting,4,art_painting/horse/01137.jpg
1,1139,BASE,art_painting,4,art_painting/horse/01139.jpg
1,1140,BASE,art_painting,4,art_painting/horse/01140.jpg
1,1141,BASE,art_painting,4,art_painting/horse/01141.jpg
1,1142,BASE,art_painting,4,art_painting/horse/01142.jpg
1,1144,BASE,art_painting,4,art_painting/horse/01144.jpg
1,1145,BASE,art_painting,4,art_painting/horse/01145.jpg
1,1146,BASE,art_painting,4,art_painting/horse/01146.jpg
1,1147,BASE,art_painting,4,art_painting/horse/01147.jpg
1,1151,BASE,art_painting,4,art_painting/horse/01151.jpg
1,1152,BASE,art_painting,4,art_painting/horse/01152.jpg
1,1155,BASE,art_painting,4,art_painting/horse/01155.jpg
1,1156,BASE,art_painting,4,art_painting/horse/01156.jpg
1,1158,BASE,art_painting,4,art_painting/horse/01158.jpg
1,1160,BASE,art_painting,4,art_painting/horse/01160.jpg
1,1163,BASE,art_painting,4,art_painting/horse/01163.jpg
1,1164,BASE,art_painting,4,art_painting/horse/01164.jpg
1,1167,BASE,art_painting,4,art_painting/horse/01167.jpg
1,1168,BASE,art_painting,4,art_painting/horse/01168.jpg
1,1169,BASE,art_painting,4,art_painting/horse/01169.jpg
1,1172,BASE,art_painting,4,art_painting/horse/01172.jpg
1,1173,BASE,art_painting,4,art_painting/horse/01173.jpg
1,1174,BASE,art_painting,4,art_painting/horse/01174.jpg
1,1175,BASE,art_painting,4,art_painting/horse/01175.jpg
1,1176,BASE,art_painting,4,art_painting/horse/01176.jpg
1,1177,BASE,art_painting,4,art_painting/horse/01177.jpg
1,1178,BASE,art_painting,4,art_painting/horse/01178.jpg
1,1179,BASE,art_painting,4,art_painting/horse/01179.jpg
1,1180,BASE,art_painting,4,art_painting/horse/01180.jpg
1,1182,BASE,art_painting,4,art_painting/horse/01182.jpg
1,1184,BASE,art_painting,4,art_painting/horse/01184.jpg
1,1186,BASE,art_painting,4,art_painting/horse/01186.jpg
1,1187,BASE,art_painting,4,art_painting/horse/01187.jpg
1,1189,BASE,art_painting,4,art_painting/horse/01189.jpg
1,1194,BASE,art_painting,4,art_painting/horse/01194.jpg
1,1199,BASE,art_painting,4,art_painting/horse/01199.jpg
1,1201,BASE,art_painting,4,art_painting/horse/01201.jpg
1,1204,BASE,art_painting,4,art_painting/horse/01204.jpg
1,1206,BASE,art_painting,4,art_painting/horse/01206.jpg
1,1210,BASE,art_painting,4,art_painting/horse/01210.jpg
1,1211,BASE,art_painting,4,art_painting/horse/01211.jpg
1,1212,BASE,art_painting,4,art_painting/horse/01212.jpg
1,1215,BASE,art_painting,4,art_painting/horse/01215.jpg
1,1217,BASE,art_painting,4,art_painting/horse/01217.jpg
1,1218,BASE,art_painting,4,art_painting/horse/01218.jpg
1,1219,BASE,art_painting,4,art_painting/horse/01219.jpg
1,1221,BASE,art_painting,4,art_painting/horse/01221.jpg
1,1222,BASE,art_painting,4,art_painting/horse/01222.jpg
1,1226,BASE,art_painting,4,art_painting/horse/01226.jpg
1,1227,BASE,art_painting,4,art_painting/horse/01227.jpg
1,1228,BASE,art_painting,4,art_painting/horse/01228.jpg
1,1231,BASE,art_painting,4,art_painting/horse/01231.jpg
1,1232,BASE,art_painting,4,art_painting/horse/01232.jpg
1,1233,BASE,art_painting,4,art_painting/horse/01233.jpg
1,1234,BASE,art_painting,4,art_painting/horse/01234.jpg
1,1238,BASE,art_painting,4,art_painting/horse/01238.jpg
1,1240,BASE,art_painting,4,art_painting/horse/01240.jpg
1,1243,BASE,art_painting,4,art_painting/horse/01243.jpg
1,1247,BASE,art_painting,4,art_painting/horse/01247.jpg
1,1248,BASE,art_painting,4,art_painting/horse/01248.jpg
1,1250,BASE,art_painting,4,art_painting/horse/01250.jpg
1,1253,BASE,art_painting,4,art_painting/horse/01253.jpg
1,1255,BASE,art_painting,4,art_painting/horse/01255.jpg
1,1256,BASE,art_painting,4,art_painting/horse/01256.jpg
1,1258,BASE,art_painting,4,art_painting/horse/01258.jpg
1,1260,BASE,art_painting,4,art_painting/horse/01260.jpg
1,1261,BASE,art_painting,4,art_painting/horse/01261.jpg
1,1264,BASE,art_painting,4,art_painting/horse/01264.jpg
1,1265,BASE,art_painting,4,art_painting/horse/01265.jpg
1,1271,BASE,art_painting,4,art_painting/horse/01271.jpg
1,1272,BASE,art_painting,4,art_painting/horse/01272.jpg
1,1274,BASE,art_painting,4,art_painting/horse/01274.jpg
1,1276,BASE,art_painting,4,art_painting/horse/01276.jpg
1,1278,BASE,art_painting,4,art_painting/horse/01278.jpg
1,1279,BASE,art_painting,4,art_painting/horse/01279.jpg
1,1282,BASE,art_painting,4,art_painting/horse/01282.jpg
1,1283,BASE,art_painting,4,art_painting/horse/01283.jpg
1,1286,BASE,art_painting,4,art_painting/horse/01286.jpg
1,1288,BASE,art_painting,4,art_painting/horse/01288.jpg
1,1293,BASE,art_painting,4,art_painting/horse/01293.jpg
1,1295,BASE,art_painting,4,art_painting/horse/01295.jpg
1,1296,BASE,art_painting,4,art_painting/horse/01296.jpg
1,1300,BASE,art_painting,4,art_painting/horse/01300.jpg
1,1301,BASE,art_painting,4,art_painting/horse/01301.jpg
1,1304,BASE,art_painting,5,art_painting/house/01304.jpg
1,1308,BASE,art_painting,5,art_painting/house/01308.jpg
1,1310,BASE,art_painting,5,art_painting/house/01310.jpg
1,1312,BASE,art_painting,5,art_painting/house/01312.jpg
1,1315,BASE,art_painting,5,art_painting/house/01315.jpg
1,1316,BASE,art_painting,5,art_painting/house/01316.jpg
1,1317,BASE,art_painting,5,art_painting/house/01317.jpg
1,1319,BASE,art_painting,5,art_painting/house/01319.jpg
1,1327,BASE,art_painting,5,art_painting/house/01327.jpg
1,1328,BASE,art_painting,5,art_painting/house/01328.jpg
1,1329,BASE,art_painting,5,art_painting/house/01329.jpg
1,1330,BASE,art_painting,5,art_painting/house/01330.jpg
1,1331,BASE,art_painting,5,art_painting/house/01331.jpg
1,1332,BASE,art_painting,5,art_painting/house/01332.jpg
1,1333,BASE,art_painting,5,art_painting/house/01333.jpg
1,1338,BASE,art_painting,5,art_painting/house/01338.jpg
1,1339,BASE,art_painting,5,art_painting/house/01339.jpg
1,1340,BASE,art_painting,5,art_painting/house/01340.jpg
1,1341,BASE,art_painting,5,art_painting/house/01341.jpg
1,1344,BASE,art_painting,5,art_painting/house/01344.jpg
1,1345,BASE,art_painting,5,art_painting/house/01345.jpg
1,1350,BASE,art_painting,5,art_painting/house/01350.jpg
1,1351,BASE,art_painting,5,art_painting/house/01351.jpg
1,1352,BASE,art_painting,5,art_painting/house/01352.jpg
1,1357,BASE,art_painting,5,art_painting/house/01357.jpg
1,1362,BASE,art_painting,5,art_painting/house/01362.jpg
1,1364,BASE,art_painting,5,art_painting/house/01364.jpg
1,1368,BASE,art_painting,5,art_painting/house/01368.jpg
1,1369,BASE,art_painting,5,art_painting/house/01369.jpg
1,1371,BASE,art_painting,5,art_painting/house/01371.jpg
1,1373,BASE,art_painting,5,art_painting/house/01373.jpg
1,1374,BASE,art_painting,5,art_painting/house/01374.jpg
1,1375,BASE,art_painting,5,art_painting/house/01375.jpg
1,1376,BASE,art_painting,5,art_painting/house/01376.jpg
1,1377,BASE,art_painting,5,art_painting/house/01377.jpg
1,1379,BASE,art_painting,5,art_painting/house/01379.jpg
1,1381,BASE,art_painting,5,art_painting/house/01381.jpg
1,1383,BASE,art_painting,5,art_painting/house/01383.jpg
1,1384,BASE,art_painting,5,art_painting/house/01384.jpg
1,1386,BASE,art_painting,5,art_painting/house/01386.jpg
1,1389,BASE,art_painting,5,art_painting/house/01389.jpg
1,1390,BASE,art_painting,5,art_painting/house/01390.jpg
1,1393,BASE,art_painting,5,art_painting/house/01393.jpg
1,1395,BASE,art_painting,5,art_painting/house/01395.jpg
1,1399,BASE,art_painting,5,art_painting/house/01399.jpg
1,1404,BASE,art_painting,5,art_painting/house/01404.jpg
1,1405,BASE,art_painting,5,art_painting/house/01405.jpg
1,1406,BASE,art_painting,5,art_painting/house/01406.jpg
1,1409,BASE,art_painting,5,art_painting/house/01409.jpg
1,1410,BASE,art_painting,5,art_painting/house/01410.jpg
1,1411,BASE,art_painting,5,art_painting/house/01411.jpg
1,1415,BASE,art_painting,5,art_painting/house/01415.jpg
1,1417,BASE,art_painting,5,art_painting/house/01417.jpg
1,1418,BASE,art_painting,5,art_painting/house/01418.jpg
1,1420,BASE,art_painting,5,art_painting/house/01420.jpg
1,1422,BASE,art_painting,5,art_painting/house/01422.jpg
1,1423,BASE,art_painting,5,art_painting/house/01423.jpg
1,1425,BASE,art_painting,5,art_painting/house/01425.jpg
1,1426,BASE,art_painting,5,art_painting/house/01426.jpg
1,1427,BASE,art_painting,5,art_painting/house/01427.jpg
1,1429,BASE,art_painting,5,art_painting/house/01429.jpg
1,1430,BASE,art_painting,5,art_painting/house/01430.jpg
1,1431,BASE,art_painting,5,art_painting/house/01431.jpg
1,1435,BASE,art_painting,5,art_painting/house/01435.jpg
1,1437,BASE,art_painting,5,art_painting/house/01437.jpg
1,1440,BASE,art_painting,5,art_painting/house/01440.jpg
1,1441,BASE,art_painting,5,art_painting/house/01441.jpg
1,1445,BASE,art_painting,5,art_painting/house/01445.jpg
1,1448,BASE,art_painting,5,art_painting/house/01448.jpg
1,1449,BASE,art_painting,5,art_painting/house/01449.jpg
1,1451,BASE,art_painting,5,art_painting/house/01451.jpg
1,1453,BASE,art_painting,5,art_painting/house/01453.jpg
1,1454,BASE,art_painting,5,art_painting/house/01454.jpg
1,1455,BASE,art_painting,5,art_painting/house/01455.jpg
1,1457,BASE,art_painting,5,art_painting/house/01457.jpg
1,1458,BASE,art_painting,5,art_painting/house/01458.jpg
1,1459,BASE,art_painting,5,art_painting/house/01459.jpg
1,1460,BASE,art_painting,5,art_painting/house/01460.jpg
1,1461,BASE,art_painting,5,art_painting/house/01461.jpg
1,1462,BASE,art_painting,5,art_painting/house/01462.jpg
1,1465,BASE,art_painting,5,art_painting/house/01465.jpg
1,1466,BASE,art_painting,5,art_painting/house/01466.jpg
1,1469,BASE,art_painting,5,art_painting/house/01469.jpg
1,1470,BASE,art_painting,5,art_painting/house/01470.jpg
1,1472,BASE,art_painting,5,art_painting/house/01472.jpg
1,1478,BASE,art_painting,5,art_painting/house/01478.jpg
1,1479,BASE,art_painting,5,art_painting/house/01479.jpg
1,1480,BASE,art_painting,5,art_painting/house/01480.jpg
1,1485,BASE,art_painting,5,art_painting/house/01485.jpg
1,1486,BASE,art_painting,5,art_painting/house/01486.jpg
1,1489,BASE,art_painting,5,art_painting/house/01489.jpg
1,1490,BASE,art_painting,5,art_painting/house/01490.jpg
1,1495,BASE,art_painting,5,art_painting/house/01495.jpg
1,1497,BASE,art_painting,5,art_painting/house/01497.jpg
1,1498,BASE,art_painting,5,art_painting/house/01498.jpg
1,1499,BASE,art_painting,5,art_painting/house/01499.jpg
1,1501,BASE,art_painting,5,art_painting/house/01501.jpg
1,1503,BASE,art_painting,5,art_painting/house/01503.jpg
1,1505,BASE,art_painting,5,art_painting/house/01505.jpg
1,1506,BASE,art_painting,5,art_painting/house/01506.jpg
1,1508,BASE,art_painting,5,art_painting/house/01508.jpg
1,1510,BASE,art_painting,5,art_painting/house/01510.jpg
1,1511,BASE,art_painting,5,art_painting/house/01511.jpg
1,1513,BASE,art_painting,5,art_painting/house/01513.jpg
1,1514,BASE,art_painting,5,art_painting/house/01514.jpg
1,1518,BASE,art_painting,5,art_painting/house/01518.jpg
1,1521,BASE,art_painting,5,art_painting/house/01521.jpg
1,1523,BASE,art_painting,5,art_painting/house/01523.jpg
1,1524,BASE,art_painting,5,art_painting/house/01524.jpg
1,1526,BASE,art_painting,5,art_painting/house/01526.jpg
1,1527,BASE,art_painting,5,art_painting/house/01527.jpg
1,1528,BASE,art_painting,5,art_painting/house/01528.jpg
1,1529,BASE,art_painting,5,art_painting/house/01529.jpg
1,1530,BASE,art_painting,5,art_painting/house/01530.jpg
1,1534,BASE,art_painting,5,art_painting/house/01534.jpg
1,1535,BASE,art_painting,5,art_painting/house/01535.jpg
1,1538,BASE,art_painting,5,art_painting/house/01538.jpg
1,1539,BASE,art_painting,5,art_painting/house/01539.jpg
1,1541,BASE,art_painting,5,art_painting/house/01541.jpg
1,1544,BASE,art_painting,5,art_painting/house/01544.jpg
1,1546,BASE,art_painting,5,art_painting/house/01546.jpg
1,1548,BASE,art_painting,5,art_painting/house/01548.jpg
1,1549,BASE,art_painting,5,art_painting/house/01549.jpg
1,1552,BASE,art_painting,5,art_painting/house/01552.jpg
1,1553,BASE,art_painting,5,art_painting/house/01553.jpg
1,1556,BASE,art_painting,5,art_painting/house/01556.jpg
1,1557,BASE,art_painting,5,art_painting/house/01557.jpg
1,1559,BASE,art_painting,5,art_painting/house/01559.jpg
1,1562,BASE,art_painting,5,art_painting/house/01562.jpg
1,1566,BASE,art_painting,5,art_painting/house/01566.jpg
1,1568,BASE,art_painting,5,art_painting/house/01568.jpg
1,1571,BASE,art_painting,5,art_painting/house/01571.jpg
1,1573,BASE,art_painting,5,art_painting/house/01573.jpg
1,1574,BASE,art_painting,5,art_painting/house/01574.jpg
1,1576,BASE,art_painting,5,art_painting/house/01576.jpg
1,1577,BASE,art_painting,5,art_painting/house/01577.jpg
1,1578,BASE,art_painting,5,art_painting/house/01578.jpg
1,1579,BASE,art_painting,5,art_painting/house/01579.jpg
1,1581,BASE,art_painting,5,art_painting/house/01581.jpg
1,1582,BASE,art_painting,5,art_painting/house/01582.jpg
1,1586,BASE,art_painting,5,art_painting/house/01586.jpg
1,1587,BASE,art_painting,5,art_painting/house/01587.jpg
1,1588,BASE,art_painting,5,art_painting/house/01588.jpg
1,1591,BASE,art_painting,5,art_painting/house/01591.jpg
1,1592,BASE,art_painting,5,art_painting/house/01592.jpg
1,1597,BASE,art_painting,5,art_painting/house/01597.jpg
1,1598,BASE,art_painting,5,art_painting/house/01598.jpg
1,1601,BASE,art_painting,6,art_painting/person/01601.jpg
1,1603,BASE,art_painting,6,art_painting/person/01603.jpg
1,1604,BASE,art_painting,6,art_painting/person/01604.jpg
1,1605,BASE,art_painting,6,art_painting/person/01605.jpg
1,1607,BASE,art_painting,6,art_painting/person/01607.jpg
1,1608,BASE,art_painting,6,art_painting/person/01608.jpg
1,1611,BASE,art_painting,6,art_painting/person/01611.jpg
1,1613,BASE,art_painting,6,art_painting/person/01613.jpg
1,1614,BASE,art_painting,6,art_painting/person/01614.jpg
1,1615,BASE,art_painting,6,art_painting/person/01615.jpg
1,1617,BASE,art_painting,6,art_painting/person/01617.jpg
1,1618,BASE,art_painting,6,art_painting/person/01618.jpg
1,1619,BASE,art_painting,6,art_painting/person/01619.jpg
1,1621,BASE,art_painting,6,art_painting/person/01621.jpg
1,1622,BASE,art_painting,6,art_painting/person/01622.jpg
1,1623,BASE,art_painting,6,art_painting/person/01623.jpg
1,1626,BASE,art_painting,6,art_painting/person/01626.jpg
1,1627,BASE,art_painting,6,art_painting/person/01627.jpg
1,1628,BASE,art_painting,6,art_painting/person/01628.jpg
1,1630,BASE,art_painting,6,art_painting/person/01630.jpg
1,1631,BASE,art_painting,6,art_painting/person/01631.jpg
1,1633,BASE,art_painting,6,art_painting/person/01633.jpg
1,1637,BASE,art_painting,6,art_painting/person/01637.jpg
1,1639,BASE,art_painting,6,art_painting/person/01639.jpg
1,1640,BASE,art_painting,6,art_painting/person/01640.jpg
1,1642,BASE,art_painting,6,art_painting/person/01642.jpg
1,1643,BASE,art_painting,6,art_painting/person/01643.jpg
1,1644,BASE,art_painting,6,art_painting/person/01644.jpg
1,1646,BASE,art_painting,6,art_painting/person/01646.jpg
1,1647,BASE,art_painting,6,art_painting/person/01647.jpg
1,1648,BASE,art_painting,6,art_painting/person/01648.jpg
1,1651,BASE,art_painting,6,art_painting/person/01651.jpg
1,1653,BASE,art_painting,6,art_painting/person/01653.jpg
1,1655,BASE,art_painting,6,art_painting/person/01655.jpg
1,1656,BASE,art_painting,6,art_painting/person/01656.jpg
1,1657,BASE,art_painting,6,art_painting/person/01657.jpg
1,1661,BASE,art_painting,6,art_painting/person/01661.jpg
1,1663,BASE,art_painting,6,art_painting/person/01663.jpg
1,1669,BASE,art_painting,6,art_painting/person/01669.jpg
1,1671,BASE,art_painting,6,art_painting/person/01671.jpg
1,1673,BASE,art_painting,6,art_painting/person/01673.jpg
1,1674,BASE,art_painting,6,art_painting/person/01674.jpg
1,1675,BASE,art_painting,6,art_painting/person/01675.jpg
1,1676,BASE,art_painting,6,art_painting/person/01676.jpg
1,1677,BASE,art_painting,6,art_painting/person/01677.jpg
1,1682,BASE,art_painting,6,art_painting/person/01682.jpg
1,1685,BASE,art_painting,6,art_painting/person/01685.jpg
1,1686,BASE,art_painting,6,art_painting/person/01686.jpg
1,1687,BASE,art_painting,6,art_painting/person/01687.jpg
1,1688,BASE,art_painting,6,art_painting/person/01688.jpg
1,1689,BASE,art_painting,6,art_painting/person/01689.jpg
1,1695,BASE,art_painting,6,art_painting/person/01695.jpg
1,1696,BASE,art_painting,6,art_painting/person/01696.jpg
1,1699,BASE,art_painting,6,art_painting/person/01699.jpg
1,1700,BASE,art_painting,6,art_painting/person/01700.jpg
1,1701,BASE,art_painting,6,art_painting/person/01701.jpg
1,1704,BASE,art_painting,6,art_painting/person/01704.jpg
1,1705,BASE,art_painting,6,art_painting/person/01705.jpg
1,1707,BASE,art_painting,6,art_painting/person/01707.jpg
1,1710,BASE,art_painting,6,art_painting/person/01710.jpg
1,1712,BASE,art_painting,6,art_painting/person/01712.jpg
1,1714,BASE,art_painting,6,art_painting/person/01714.jpg
1,1716,BASE,art_painting,6,art_painting/person/01716.jpg
1,1718,BASE,art_painting,6,art_painting/person/01718.jpg
1,1719,BASE,art_painting,6,art_painting/person/01719.jpg
1,1723,BASE,art_painting,6,art_painting/person/01723.jpg
1,1725,BASE,art_painting,6,art_painting/person/01725.jpg
1,1726,BASE,art_painting,6,art_painting/person/01726.jpg
1,1729,BASE,art_painting,6,art_painting/person/01729.jpg
1,1730,BASE,art_painting,6,art_painting/person/01730.jpg
1,1731,BASE,art_painting,6,art_painting/person/01731.jpg
1,1733,BASE,art_painting,6,art_painting/person/01733.jpg
1,1737,BASE,art_painting,6,art_painting/person/01737.jpg
1,1739,BASE,art_painting,6,art_painting/person/01739.jpg
1,1742,BASE,art_painting,6,art_painting/person/01742.jpg
1,1751,BASE,art_painting,6,art_painting/person/01751.jpg
1,1753,BASE,art_painting,6,art_painting/person/01753.jpg
1,1755,BASE,art_painting,6,art_painting/person/01755.jpg
1,1756,BASE,art_painting,6,art_painting/person/01756.jpg
1,1760,BASE,art_painting,6,art_painting/person/01760.jpg
1,1762,BASE,art_painting,6,art_painting/person/01762.jpg
1,1764,BASE,art_painting,6,art_painting/person/01764.jpg
1,1768,BASE,art_painting,6,art_painting/person/01768.jpg
1,1769,BASE,art_painting,6,art_painting/person/01769.jpg
1,1771,BASE,art_painting,6,art_painting/person/01771.jpg
1,1772,BASE,art_painting,6,art_painting/person/01772.jpg
1,1774,BASE,art_painting,6,art_painting/person/01774.jpg
1,1775,BASE,art_painting,6,art_painting/person/01775.jpg
1,1776,BASE,art_painting,6,art_painting/person/01776.jpg
1,1777,BASE,art_painting,6,art_painting/person/01777.jpg
1,1778,BASE,art_painting,6,art_painting/person/01778.jpg
1,1780,BASE,art_painting,6,art_painting/person/01780.jpg
1,1784,BASE,art_painting,6,art_painting/person/01784.jpg
1,1785,BASE,art_painting,6,art_painting/person/01785.jpg
1,1786,BASE,art_painting,6,art_painting/person/01786.jpg
1,1790,BASE,art_painting,6,art_painting/person/01790.jpg
1,1792,BASE,art_painting,6,art_painting/person/01792.jpg
1,1793,BASE,art_painting,6,art_painting/person/01793.jpg
1,1794,BASE,art_painting,6,art_painting/person/01794.jpg
1,1796,BASE,art_painting,6,art_painting/person/01796.jpg
1,1797,BASE,art_painting,6,art_painting/person/01797.jpg
1,1798,BASE,art_painting,6,art_painting/person/01798.jpg
1,1799,BASE,art_painting,6,art_painting/person/01799.jpg
1,1800,BASE,art_painting,6,art_painting/person/01800.jpg
1,1803,BASE,art_painting,6,art_painting/person/01803.jpg
1,1806,BASE,art_painting,6,art_painting/person/01806.jpg
1,1807,BASE,art_painting,6,art_painting/person/01807.jpg
1,1810,BASE,art_painting,6,art_painting/person/01810.jpg
1,1811,BASE,art_painting,6,art_painting/person/01811.jpg
1,1812,BASE,art_painting,6,art_painting/person/01812.jpg
1,1814,BASE,art_painting,6,art_painting/person/01814.jpg
1,1815,BASE,art_painting,6,art_painting/person/01815.jpg
1,1816,BASE,art_painting,6,art_painting/person/01816.jpg
1,1817,BASE,art_painting,6,art_painting/person/01817.jpg
1,1822,BASE,art_painting,6,art_painting/person/01822.jpg
1,1823,BASE,art_painting,6,art_painting/person/01823.jpg
1,1825,BASE,art_painting,6,art_painting/person/01825.jpg
1,1827,BASE,art_painting,6,art_painting/person/01827.jpg
1,1828,BASE,art_painting,6,art_painting/person/01828.jpg
1,1829,BASE,art_painting,6,art_painting/person/01829.jpg
1,1831,BASE,art_painting,6,art_painting/person/01831.jpg
1,1833,BASE,art_painting,6,art_painting/person/01833.jpg
1,1839,BASE,art_painting,6,art_painting/person/01839.jpg
1,1840,BASE,art_painting,6,art_painting/person/01840.jpg
1,1841,BASE,art_painting,6,art_painting/person/01841.jpg
1,1844,BASE,art_painting,6,art_painting/person/01844.jpg
1,1846,BASE,art_painting,6,art_painting/person/01846.jpg
1,1848,BASE,art_painting,6,art_painting/person/01848.jpg
1,1850,BASE,art_painting,6,art_painting/person/01850.jpg
1,1852,BASE,art_painting,6,art_painting/person/01852.jpg
1,1856,BASE,art_painting,6,art_painting/person/01856.jpg
1,1857,BASE,art_painting,6,art_painting/person/01857.jpg
1,1861,BASE,art_painting,6,art_painting/person/01861.jpg
1,1862,BASE,art_painting,6,art_painting/person/01862.jpg
1,1870,BASE,art_painting,6,art_painting/person/01870.jpg
1,1872,BASE,art_painting,6,art_painting/person/01872.jpg
1,1874,BASE,art_painting,6,art_painting/person/01874.jpg
1,1876,BASE,art_painting,6,art_painting/person/01876.jpg
1,1879,BASE,art_painting,6,art_painting/person/01879.jpg
1,1882,BASE,art_painting,6,art_painting/person/01882.jpg
1,1883,BASE,art_painting,6,art_painting/person/01883.jpg
1,1885,BASE,art_painting,6,art_painting/person/01885.jpg
1,1887,BASE,art_painting,6,art_painting/person/01887.jpg
1,1888,BASE,art_painting,6,art_painting/person/01888.jpg
1,1889,BASE,art_painting,6,art_painting/person/01889.jpg
1,1890,BASE,art_painting,6,art_painting/person/01890.jpg
1,1892,BASE,art_painting,6,art_painting/person/01892.jpg
1,1893,BASE,art_painting,6,art_painting/person/01893.jpg
1,1894,BASE,art_painting,6,art_painting/person/01894.jpg
1,1895,BASE,art_painting,6,art_painting/person/01895.jpg
1,1897,BASE,art_painting,6,art_painting/person/01897.jpg
1,1900,BASE,art_painting,6,art_painting/person/01900.jpg
1,1901,BASE,art_painting,6,art_painting/person/01901.jpg
1,1902,BASE,art_painting,6,art_painting/person/01902.jpg
1,1903,BASE,art_painting,6,art_painting/person/01903.jpg
1,1906,BASE,art_painting,6,art_painting/person/01906.jpg
1,1908,BASE,art_painting,6,art_painting/person/01908.jpg
1,1909,BASE,art_painting,6,art_painting/person/01909.jpg
1,1910,BASE,art_painting,6,art_painting/person/01910.jpg
1,1912,BASE,art_painting,6,art_painting/person/01912.jpg
1,1913,BASE,art_painting,6,art_painting/person/01913.jpg
1,1916,BASE,art_painting,6,art_painting/person/01916.jpg
