sample_id,domain,label,class_name,source_path,relative_path,sha256,width,height,format,duplicate_content
1777,art_painting,6,person,pic_219.jpg,art_painting/person/01777.jpg,c955cb231128f7ba15cc1904152121018bc824b950fbc6a3e8b61f49453bc7f3,227,227,jpeg,False
1778,art_painting,6,person,pic_220.jpg,art_painting/person/01778.jpg,eaaa85b16eb06f63410f59b87429b991b4e64834a2c69ce06017354c954792df,227,227,jpeg,False
1779,art_painting,6,person,pic_221.jpg,art_painting/person/01779.jpg,0c87735cf4408cd05c0863690eae7df132187da38a2757100e1f176f85deefe3,227,227,jpeg,False
1780,art_painting,6,person,pic_222.jpg,art_painting/person/01780.jpg,d09dca675e74627987421ceb4262c2d38025f2784ac6cf9d9cd9af40240831bc,227,227,jpeg,False
1781,art_painting,6,person,pic_223.jpg,art_painting/person/01781.jpg,73f73b4d08947cda04d980309cf398560c63056cef7cc25aacf2b64725cfc839,227,227,jpeg,False
1782,art_painting,6,person,pic_224.jpg,art_painting/person/01782.jpg,6036b82d81f589ea31adbbfb24e316c4afce7900df303d29d618d4cee2506eac,227,227,jpeg,False
1783,art_painting,6,person,pic_226.jpg,art_painting/person/01783.jpg,e7c3a11389e8cb74cebe754314f2041bfa3d61d9e265c2d3d719af0c2292364a,227,227,jpeg,False
1784,art_painting,6,person,pic_227.jpg,art_painting/person/01784.jpg,869ca79d2dcefa3b650f53ab25d0af322686dce1021612f00757d545982e5abc,227,227,jpeg,False
1785,art_painting,6,person,pic_228.jpg,art_painting/person/01785.jpg,05713e5eada48878f229eddde9e7c917490997cf800662a5ff580b473d2bea4a,227,227,jpeg,False
1786,art_painting,6,person,pic_229.jpg,art_painting/person/01786.jpg,2ff8c6feaccbc4fa166d2cba6c18114e37b9ca6dbcab3dd1b9073f9cca71a2b9,227,227,jpeg,False
1787,art_painting,6,person,pic_231.jpg,art_painting/person/01787.jpg,6aba3fa146300305d1c80e0cc3ee2203f464856535bb1ce9622776d1eb952d23,227,227,jpeg,False
1788,art_painting,6,person,pic_232.jpg,art_painting/person/01788.jpg,447e030174f8dd9ba5073a73152b385ca2e2f8b96fda8343a7d5a8d5bb08edef,227,227,jpeg,False
1789,art_painting,6,person,pic_234.jpg,art_painting/person/01789.jpg,7a5069e9b15e6ca6f32626c8e1d55e07698d35647e9ccce31f1edc221dab8c1c,227,227,jpeg,False
1790,art_painting,6,person,pic_235.jpg,art_painting/person/01790.jpg,1f07ea05f8f0a454366e70925a27cdb22c6a6437e4b200c5003644f13b38cf5c,227,227,jpeg,False
1791,art_painting,6,person,pic_236.jpg,art_painting/person/01791.jpg,5672025244cd5eb258429a7b64f5d32b656b1d7b8a0d86f5ad613c47f615f7a4,227,227,jpeg,False
1792,art_painting,6,person,pic_237.jpg,art_painting/person/01792.jpg,082bb79bd7ad9c542822019b787c980e67756f6ad585db3cf6dcc5ebfda69db0,227,227,jpeg,False
1793,art_painting,6,person,pic_238.jpg,art_painting/person/01793.jpg,ddd9288972419cf88814c4020183cc2c7a329ffef9b0ef006ff8ba045099e77a,227,227,jpeg,False
1794,art_painting,6,person,pic_240.jpg,art_painting/person/01794.jpg,42dabbbbada99ddcf863428e3d69b1f40d9e19e0a09e4f4887541b610d79f585,227,227,jpeg,False
1795,art_painting,6,person,pic_241.jpg,art_painting/person/01795.jpg,ffe4b4c552b29340a44cad63c83b7b71244ce394b502fcb63c675278586ace5e,227,227,jpeg,False
1796,art_painting,6,person,pic_242.jpg,art_painting/person/01796.jpg,2d20b538890f0eaf0a5c446f592c96bd4f568dfc0a443d2409737178763032f3,227,227,jpeg,False
1797,art_painting,6,person,pic_243.jpg,art_painting/person/01797.jpg,38c447446bcc2e5cebcabc11bd31129d115c296b3ba2a742c2c48048d72d3d8b,227,227,jpeg,False
1798,art_painting,6,person,pic_245.jpg,art_painting/person/01798.jpg,a230e69e7ba1a2194ae18b88c1442b71a99466f15954d0b102bef93c0a0af4fb,227,227,jpeg,False
1799,art_painting,6,person,pic_246.jpg,art_painting/person/01799.jpg,ae3199d892394ebe590e6157f73f357b3eddf2bfe68ccb1df30d7153c20db409,227,227,jpeg,False
1800,art_painting,6,person,pic_247.jpg,art_painting/person/01800.jpg,676bac2a9cebab3b249302ca5aa433368d195a293098b9b8bb16eed61fe630e9,227,227,jpeg,False
1801,art_painting,6,person,pic_248.jpg,art_painting/person/01801.jpg,e84319c5e93f927c938b19c6c2f4dcab90b7ba788c524def91ca36004b390875,227,227,jpeg,False
1802,art_painting,6,person,pic_249.jpg,art_painting/person/01802.jpg,1c5be0872bf2e30891f1a5bb6f7bacec037f8c3793a14cca35b0df669e4ba74d,227,227,jpeg,False
1803,art_painting,6,person,pic_250.jpg,art_painting/person/01803.jpg,fe38f491f136df0d3a1ad8bd0bbaa92333955dff4eabe4b9aad8b505739cb7b2,227,227,jpeg,False
1804,art_painting,6,person,pic_252.jpg,art_painting/person/01804.jpg,e15a7c4e6f42e27b6ba954adda3fd63ae7d7067a7b6ef066c2b1a42d73f2acaa,227,227,jpeg,False
1805,art_painting,6,person,pic_253.jpg,art_painting/person/01805.jpg,f40ede8ff111ed481b885e1689c20de1e25bd3f7452665103e3992ef1d1adfab,227,227,jpeg,False
1806,art_painting,6,person,pic_254.jpg,art_painting/person/01806.jpg,5dff88c5a86efdea6acb4bbf8ac30f9fee171aa3abad5a1201fe065f749006e7,227,227,jpeg,False
1807,art_painting,6,person,pic_255.jpg,art_painting/person/01807.jpg,bfa733b0a06bd21dc39a2dc40a0c5b55e66fdff4df738019e881242a860ac954,227,227,jpeg,False
1808,art_painting,6,person,pic_256.jpg,art_painting/person/01808.jpg,0945c7a4c0cfa7eb0ff617417b4ebee60eb837cd990c300e7c555788d6ea56ce,227,227,jpeg,False
1809,art_painting,6,person,pic_257.jpg,art_painting/person/01809.jpg,6ff2171f0d02e319d1df79e6a054434bdb438cb1918a8f1ffc7e6092575e2d26,227,227,jpeg,False
1810,art_painting,6,person,pic_259.jpg,art_painting/person/01810.jpg,5907ea86e0f15e47cd208dc9caee35234414ddc09fb3c541302f126c0933a927,227,227,jpeg,False
1811,art_painting,6,person,pic_260.jpg,art_painting/person/01811.jpg,c41602233e7fd1e22de87ac1f53fee10940a5528d8295cfaadad9e28fd34f13a,227,227,jpeg,False
1812,art_painting,6,person,pic_262.jpg,art_painting/person/01812.jpg,b0e7d40445b136e4c45c22f7466dfe8fc72e9ea95561f914c372fdac4355572a,227,227,jpeg,False
1813,art_painting,6,person,pic_263.jpg,art_painting/person/01813.jpg,8d453137b66c5bb6674fae1f63fbc04014b0bafd2116d1a843b30f6342bce002,227,227,jpeg,False
1814,art_painting,6,person,pic_264.jpg,art_painting/person/01814.jpg,44ea0f24620fd52ca59aed1139d0722ec2a9249d57e5b72f5440bdce829aaf1d,227,227,jpeg,False
1815,art_painting,6,person,pic_265.jpg,art_painting/person/01815.jpg,0c72291ee2964bf667fff5809432bb138874815f713d70c9e55e100afb677a5d,227,227,jpeg,False
1816,art_painting,6,person,pic_266.jpg,art_painting/person/01816.jpg,ae3050f716b0ac006774d10b137baf0b37dc0348d4b8ab594013e5c46651c43c,227,227,jpeg,False
1817,art_painting,6,person,pic_267.jpg,art_painting/person/01817.jpg,c92cf730de28954d696f30bcce045f8041f90942945be6d3bac7a10d62d80b0b,227,227,jpeg,False
1818,art_painting,6,person,pic_268.jpg,art_painting/person/01818.jpg,64d8753170fbc43c372c51718e6d4347fae3cfa07daf55566301ccdae4c846f8,227,227,jpeg,False
1819,art_painting,6,person,pic_269.jpg,art_painting/person/01819.jpg,2963151ed71723a92fab2f15540647267fcd4a946b186d8adb309c447c390823,227,227,jpeg,False
1820,art_painting,6,person,pic_271.jpg,art_painting/person/01820.jpg,394901bca3dd80346e6d028fa67c1a1a56753c8cbb4572b2cc27bf5ed3a7b605,227,227,jpeg,False
1821,art_painting,6,person,pic_272.jpg,art_painting/person/01821.jpg,84bd822e42b7390484c7a1637a06303d47911037e5daf1ad7e86a7b62d3194fd,227,227,jpeg,False
1822,art_painting,6,person,pic_273.jpg,art_painting/person/01822.jpg,d1dc5628ca76616480c913c029ec8eab7a692c7d1f6f0c5a97358f183826486d,227,227,jpeg,False
1823,art_painting,6,person,pic_275.jpg,art_painting/person/01823.jpg,f50079432d1d797f1781e0aa76c63b69463476a42b4320defd2aee8c086e9172,227,227,jpeg,False
1824,art_painting,6,person,pic_276.jpg,art_painting/person/01824.jpg,840a725476f942cb7e5b9441ecc905468a653fe7dcc3826339a6b2736ab379e2,227,227,jpeg,False
1825,art_painting,6,person,pic_277.jpg,art_painting/person/01825.jpg,5b741e84ab5da43370bb67e8c538ceb19e0c32771ed8f08f139f781abf163d93,227,227,jpeg,False
1826,art_painting,6,person,pic_278.jpg,art_painting/person/01826.jpg,f70da49b044d784d42b43cb2f3cf802cd01ac208e048c4bc08b03da9f495d776,227,227,jpeg,False
1827,art_painting,6,person,pic_280.jpg,art_painting/person/01827.jpg,1752f59d03e1fc17da416b2335ac349a6b4530e1b1bae343dac375e1ce09846d,227,227,jpeg,False
1828,art_painting,6,person,pic_281.jpg,art_painting/person/01828.jpg,02dc909adde4781d38cc08a0b39ae15ea7ecaeedcabbc03c8b479dea9348c343,227,227,jpeg,False
1829,art_painting,6,person,pic_282.jpg,art_painting/person/01829.jpg,f94761467a6bb36d4439ec7b260dc3cff22914d8fbe34b292add49b208b14f1f,227,227,jpeg,False
1830,art_painting,6,person,pic_283.jpg,art_painting/person/01830.jpg,a6c2d8c034832f5e7b303fea9a32f9860332b864bcc6af06f39c7bd71fce659f,227,227,jpeg,False
1831,art_painting,6,person,pic_284.jpg,art_painting/person/01831.jpg,179e8f2068c2c9e6d0b5048be50b9f7987b097ba4e5c8ce818be4c5d847550bd,227,227,jpeg,False
1832,art_painting,6,person,pic_285.jpg,art_painting/person/01832.jpg,7925011b5589d6a44006807affd24ba43b84c5e917d840359e0e6138aebb8fd9,227,227,jpeg,False
1833,art_painting,6,person,pic_287.jpg,art_painting/person/01833.jpg,9004916f85094e6f1f7151300346ae2e7062db46e2862fd92b35142bb1bd1deb,227,227,jpeg,False
1834,art_painting,6,person,pic_288.jpg,art_painting/person/01834.jpg,6a02fe13dca605f39469e4b773c01b759e1cc3c79f8a664a714648bcfa5137ca,227,227,jpeg,False
1835,art_painting,6,person,pic_290.jpg,art_painting/person/01835.jpg,6289e960767cf400172fdbde9453c5e5e3501163f117b2370b65b43df63a0612,227,227,jpeg,False
1836,art_painting,6,person,pic_291.jpg,art_painting/person/01836.jpg,316248e76fb7525dee6a0e3fefa23fb8bc8a3b600d0c39c0d5f5dc3b0c17074a,227,227,jpeg,False
1837,art_painting,6,person,pic_292.jpg,art_painting/person/01837.jpg,47268beaf3a550c5b068d15169ec1cd435f18e5c20117629de40fce8b5179919,227,227,jpeg,False
1838,art_painting,6,person,pic_293.jpg,art_painting/person/01838.jpg,d24bde1927cebbdb1013e8cfa42a377f85a904398ce0fdfa5757fa46f500985e,227,227,jpeg,False
1839,art_painting,6,person,pic_294.jpg,art_painting/person/01839.jpg,436e0d9235410e7d076a122b21f9237b3583c25d81b9ff947e788fc1e70c3e3c,227,227,jpeg,False
1840,art_painting,6,person,pic_295.jpg,art_painting/person/01840.jpg,bdd39ce3829911b1a72ca78c1532d044ddcf15a307b70e93fd5fb721d28de73a,227,227,jpeg,False
1841,art_painting,6,person,pic_296.jpg,art_painting/person/01841.jpg,e1839626b285876ec6a9cae3e2154b4afb6fd8f0449a984b553415f82739c61c,227,227,jpeg,False
1842,art_painting,6,person,pic_297.jpg,art_painting/person/01842.jpg,f50db65a490aa4beab77673951397d6fb2c021953ddc80869aea1920eff3a360,227,227,jpeg,False
1843,art_painting,6,person,pic_298.jpg,art_painting/person/01843.jpg,b53eb83c861a7773e9187ab1ccfa60f03faadac158534568efa40f91fa3de270,227,227,jpeg,False
1844,art_painting,6,person,pic_300.jpg,art_painting/person/01844.jpg,75993424e49111e5095a2492f6f953531ffeefc93d5ef1379bf3560fb5aec8cb,227,227,jpeg,False
1845,art_painting,6,person,pic_301.jpg,art_painting/person/01845.jpg,f009574a44d7de344979e8c99536da6cfebce34ff210863d245ef140a5f71a44,227,227,jpeg,False
1846,art_painting,6,person,pic_303.jpg,art_painting/person/01846.jpg,59dbd671f1e9ca533b25cf58de4f2861e0fdae86e4b5e71375dbfb4a78ccc3d4,227,227,jpeg,False
1847,art_painting,6,person,pic_304.jpg,art_painting/person/01847.jpg,51e1d3b1ee46ac6a25d60e338c71d631db00f517bd096de015c52dd7c1d8625a,227,227,jpeg,False
1848,art_painting,6,person,pic_305.jpg,art_painting/person/01848.jpg,f3ba7cd9dde69b7a1d98abc695a4a3a88359cb6c56e50ab729561636918df7c6,227,227,jpeg,False
1849,art_painting,6,person,pic_306.jpg,art_painting/person/01849.jpg,7ea13d718849550a044b2c209a2969cb2b3be330b0af2e27eebd96334007968c,227,227,jpeg,False
1850,art_painting,6,person,pic_308.jpg,art_painting/person/01850.jpg,4678acb2431cbd989e6a91911fa97acf55bdc77bd25ee626eb401f3f77b65a1a,227,227,jpeg,False
1851,art_painting,6,person,pic_310.jpg,art_painting/person/01851.jpg,42d51e56ea06e4afd0b761d2886b521f2a722ff632dec735993cf449728560ed,227,227,jpeg,False
1852,art_painting,6,person,pic_311.jpg,art_painting/person/01852.jpg,e4948482ffe170a036c91a2b72fec590fb7636b00847bc93bf299eb77fcfa513,227,227,jpeg,False
1853,art_painting,6,person,pic_312.jpg,art_painting/person/01853.jpg,9a445d2be01c461256188126977da2af368ea41c7f88387f6dfc09c717d2c422,227,227,jpeg,False
1854,art_painting,6,person,pic_313.jpg,art_painting/person/01854.jpg,644cd7e7c03a0767a473648da2a30ccf34908cbfbb42ad8a9791b84704a1b97c,227,227,jpeg,False
1855,art_painting,6,person,pic_314.jpg,art_painting/person/01855.jpg,02a94f76357c9e5d300499f24a1d86d555e20b556399ade6cb5a1f8dce8a8ab4,227,227,jpeg,False
1856,art_painting,6,person,pic_316.jpg,art_painting/person/01856.jpg,1d6d806333b684b6d94006c8890b084345b439bdfb7e7fd2b74812b6463c1815,227,227,jpeg,False
1857,art_painting,6,person,pic_317.jpg,art_painting/person/01857.jpg,5300bc1301357f6306a16df303ca7cb1eb50c1847511d546f1ab51ff5e48682f,227,227,jpeg,False
1858,art_painting,6,person,pic_318.jpg,art_painting/person/01858.jpg,05696eb82c17e00a729cf16dd67b19964d64b9a109e5d06cd23c7a2cea1d11bf,227,227,jpeg,False
1859,art_painting,6,person,pic_319.jpg,art_painting/person/01859.jpg,f2cc7ff45d64825d30aa02b1132777571d21d4f84d855f92ef2f68145be93dd5,227,227,jpeg,False
1860,art_painting,6,person,pic_320.jpg,art_painting/person/01860.jpg,a8270840cca6eb58ef0827189ad877915b4dad341f3675c4675330b1fa91bd91,227,227,jpeg,False
1861,art_painting,6,person,pic_321.jpg,art_painting/person/01861.jpg,e0b131c46ed18b7de845eb3339f6ce634dd47aacfca7d4b7c8230b65f1fd355e,227,227,jpeg,False
1862,art_painting,6,person,pic_322.jpg,art_painting/person/01862.jpg,749070baf26807901e73b96c91e773f041b9b39bf04e4b33db9db81ed5d3d3e6,227,227,jpeg,False
1863,art_painting,6,person,pic_324.jpg,art_painting/person/01863.jpg,49e7e0cc36bed8d0a4751bd38e720a350fa631a728a3ac7ddc1612e33bb75539,227,227,jpeg,False
1864,art_painting,6,person,pic_325.jpg,art_painting/person/01864.jpg,df1408a6fb606150e23304dafcdcab338236b9c269ec44bff04f5b77fad48675,227,227,jpeg,False
1865,art_painting,6,person,pic_326.jpg,art_painting/person/01865.jpg,e648ba107c53543425eb40b429f42a6729509fd0362d6346778efa88416cae4e,227,227,jpeg,False
1866,art_painting,6,person,pic_327.jpg,art_painting/person/01866.jpg,a166827b77e3e48d061f2fb069ff5e92b83dc9663baf40748bb72c062028dd8c,227,227,jpeg,False
1867,art_painting,6,person,pic_328.jpg,art_painting/person/01867.jpg,083e4f320fd1ec5ce6fc2572bef05f677fe3f721fa8ba74d0c2de5d72d1e808d,227,227,jpeg,False
1868,art_painting,6,person,pic_329.jpg,art_painting/person/01868.jpg,4f0ac7de9d05fd9549356819df1f69fec7869a1beb413a0a4ca00db7f5280b3d,227,227,jpeg,False
1869,art_painting,6,person,pic_330.jpg,art_painting/person/01869.jpg,1e631bba90e3ae53a8c9c80c7e0a5cfac001931814b1b9244488858b91fe7ad5,227,227,jpeg,False
1870,art_painting,6,person,pic_331.jpg,art_painting/person/01870.jpg,1a58da3099a319e0f7cb1104b45c775e92ef8d2d1d144b2ec531bacb86942280,227,227,jpeg,False
1871,art_painting,6,person,pic_333.jpg,art_painting/person/01871.jpg,0484003d422ad171aaa8fe3fd26c6d84edd59d9897d4f7ca0c45a7656d2297fa,227,227,jpeg,False
1872,art_painting,6,person,pic_334.jpg,art_painting/person/01872.jpg,1e7c243115446b10a349f20dbf9c4c794338a343c0c78a879ccd6f8e8767db6b,227,227,jpeg,False
1873,art_painting,6,person,pic_335.jpg,art_painting/person/01873.jpg,957b404f19835b3e0f791c521061abd5cd66c53fdf7d979032053f4c920b18c2,227,227,jpeg,False
1874,art_painting,6,person,pic_336.jpg,art_painting/person/01874.jpg,66071e7f92fc813a2c26a33ca03897cbb58c859cdd031631a01089f282c51e4b,227,227,jpeg,False
1875,art_painting,6,person,pic_337.jpg,art_painting/person/01875.jpg,c6acbea2d60510b39d288042b2e79d3f59542fc812e97730051d972f439cc646,227,227,jpeg,False
1876,art_painting,6,person,pic_338.jpg,art_painting/person/01876.jpg,0a18eb21e14c28edcf4fc23f7fbb2b24f54d24f60642a5465ddf21e67e3c7d99,227,227,jpeg,False
1877,art_painting,6,person,pic_339.jpg,art_painting/person/01877.jpg,8cc1304886277b82a5adb6f81f2bdbf72e568b1bfef0700319aa7ff867be82df,227,227,jpeg,False
1878,art_painting,6,person,pic_340.jpg,art_painting/person/01878.jpg,9ef8a2ac36a6ab09435cc6b06e9b998e964969b55dea04ab465e78efab71c672,227,227,jpeg,False
1879,art_painting,6,person,pic_342.jpg,art_painting/person/01879.jpg,09c9180257144df01ae172681558e8e3c797bb6a30dfc42229980d4e0e5375b8,227,227,jpeg,False
1880,art_painting,6,person,pic_343.jpg,art_painting/person/01880.jpg,c6f708e6b9d84588bb8962b63f1a8cd1dc614cb74596d37b3003c71e61f5ceb5,227,227,jpeg,False
1881,art_painting,6,person,pic_345.jpg,art_painting/person/01881.jpg,a2c15c9703f626bbc41b95e40b796803eccbbf80a39b66f5b78523781adf567a,227,227,jpeg,False
1882,art_painting,6,person,pic_346.jpg,art_painting/person/01882.jpg,635b5d8b0bff0ba193d1130965f4c78a7476be2f43abc4b1b3660f69af713bb8,227,227,jpeg,False
1883,art_painting,6,person,pic_347.jpg,art_painting/person/01883.jpg,7902f7c83fcbb0d2e35f27e75724d3e6979f0da9e7e2dfc8da665c307a33cf5a,227,227,jpeg,False
1884,art_painting,6,person,pic_349.jpg,art_painting/person/01884.jpg,5a6e23036df595078b04f25fe7c8b36752899ee00bfa50cc4f834ec6593957e7,227,227,jpeg,False
1885,art_painting,6,person,pic_350.jpg,art_painting/person/01885.jpg,012fc6e6150669f84688d66f1fe1fb859b4ba27d69ee7eb0aa467a2b91b544b7,227,227,jpeg,False
1886,art_painting,6,person,pic_351.jpg,art_painting/person/01886.jpg,f7670bf4412f66c4ae64c90acb871313621310eb034246fee265ba4f5af54d9b,227,227,jpeg,False
1887,art_painting,6,person,pic_352.jpg,art_painting/person/01887.jpg,156cf5ef7b5e084af5e2da9ff14425ffd17a73dbdb7a382e2a107cac9b1d21f1,227,227,jpeg,False
1888,art_painting,6,person,pic_353.jpg,art_painting/person/01888.jpg,8e07cca1ff4d2c8d49279cf7b743e6830ac0eef27c53425693baeff2646c1c2a,227,227,jpeg,False
1889,art_painting,6,person,pic_354.jpg,art_painting/person/01889.jpg,5076221bd749c02d478278325231ccca9c62c1013e67aee23cc53f627d62a92e,227,227,jpeg,False
1890,art_painting,6,person,pic_356.jpg,art_painting/person/01890.jpg,6b1eed3b7321ca1f4a0c2df0388879400a623c459d2750160f7bf14ca26ef2d9,227,227,jpeg,False
1891,art_painting,6,person,pic_357.jpg,art_painting/person/01891.jpg,98e36c6441142f0f496788fa72a7a83f5253cce6459b9c565a6f1e9a52c3d4bd,227,227,jpeg,False
1892,art_painting,6,person,pic_358.jpg,art_painting/person/01892.jpg,45136db4b38a42654ea96dbfae917b95a661986c44cd18e31e2eb17173136848,227,227,jpeg,False
1893,art_painting,6,person,pic_359.jpg,art_painting/person/01893.jpg,3286eab062dd3b451d01851a9f5aa4acb07d9fb966c17699f82205b04f592201,227,227,jpeg,False
1894,art_painting,6,person,pic_361.jpg,art_painting/person/01894.jpg,a74fb5c8663ba5db08a58cbba33dcf669d30925d75ddc8ab26939dc540e32395,227,227,jpeg,False
1895,art_painting,6,person,pic_362.jpg,art_painting/person/01895.jpg,6f041b7c48eda175d7665aff85a08d6e63656ed5da49bbe0e464db766cf80206,227,227,jpeg,False
1896,art_painting,6,person,pic_363.jpg,art_painting/person/01896.jpg,83bf7d639c2a771b46fa9b1d3687085d40f33e81a775bc8c01e9018681b56558,227,227,jpeg,False
1897,art_painting,6,person,pic_364.jpg,art_painting/person/01897.jpg,ffd076988e327eb87d9cd294aa11e7f1b6cfb1c134eb47bf6e1245af823f466d,227,227,jpeg,False
1898,art_painting,6,person,pic_366.jpg,art_painting/person/01898.jpg,824bedf8675d73a4ff733300f8408c47fc3dc6dbef5ac4ada8c575a16aa221dc,227,227,jpeg,False
1899,art_painting,6,person,pic_368.jpg,art_painting/person/01899.jpg,abc33f982128cc844aff89e266fe0332aaa9cb296eea077ee0012a89a6ddd485,227,227,jpeg,False
1900,art_painting,6,person,pic_371.jpg,art_painting/person/01900.jpg,4db3888fd0dbccc53ad9342bc78d4f6192130f994c1d7d0b48541ba3a3e88034,227,227,jpeg,False
1901,art_painting,6,person,pic_372.jpg,art_painting/person/01901.jpg,9d74d1c37f8905cec515e6d1104ba0aecda2645378df2e2044a6e654b540a836,227,227,jpeg,False
1902,art_painting,6,person,pic_375.jpg,art_painting/person/01902.jpg,fb92f6b59cc5ac3d71fa8b46990bd7044fdffe3a64c36570a3f4beab9ad18191,227,227,jpeg,False
1903,art_painting,6,person,pic_376.jpg,art_painting/person/01903.jpg,fbf379de17de670a0947b521f60b7a46607b18d8b036cd0b242d479a01e61313,227,227,jpeg,False
1904,art_painting,6,person,pic_377.jpg,art_painting/person/01904.jpg,d35ed7601a32d0e49c79313f415a94b7aa45151ade906c8dd11ff39d22e78a85,227,227,jpeg,False
1905,art_painting,6,person,pic_378.jpg,art_painting/person/01905.jpg,3d3e4ba65e8b21c9200576fb9dd30c7631a7cccc15be7c0a2f4484377e94a8ca,227,227,jpeg,False
1906,art_painting,6,person,pic_379.jpg,art_painting/person/01906.jpg,451bdb2da88fd04a89eabc080b1e8233742d648684cedce8c1fddbc9169e432f,227,227,jpeg,False
1907,art_painting,6,person,pic_380.jpg,art_painting/person/01907.jpg,ece7992f491b16c79a443112cdd058518664cb049956fce4316ed0a95d5b126c,227,227,jpeg,False
1908,art_painting,6,person,pic_381.jpg,art_painting/person/01908.jpg,6aa359bd99cfdbddd2fc87040b10a72bb7b7807c3c13d103db8d8f19503632b9,227,227,jpeg,False
1909,art_painting,6,person,pic_382.jpg,art_painting/person/01909.jpg,75d905486b763f8713576f5a65239d1413149b373d6dca1343afe0cb12ba0acd,227,227,jpeg,False
1910,art_painting,6,person,pic_383.jpg,art_painting/person/01910.jpg,f17688a01d8de74e0efe421d8aa1175d9409510054d6765918790f62a8d512a5,227,227,jpeg,False
1911,art_painting,6,person,pic_385.jpg,art_painting/person/01911.jpg,9dce1b80e37589cb99bff904713597ca60242df073af985d50ee14532c8e12e8,227,227,jpeg,False
1912,art_painting,6,person,pic_386.jpg,art_painting/person/01912.jpg,cdfe28323e8120d91027dc96957cb16ad1be2fb8357cd4ceb87ce4588efe7de7,227,227,jpeg,False
1913,art_painting,6,person,pic_387.jpg,art_painting/person/01913.jpg,3dae1b7c774196a45f5ad0ccfba245de4adbb34cd2fb2642cfe57c711013eaa6,227,227,jpeg,False
1914,art_painting,6,person,pic_388.jpg,art_painting/person/01914.jpg,9d4501bfb43a1cf8d25b9dc0a3db90507056f151d29a4a6528f5fd1c00be1b83,227,227,jpeg,False
1915,art_painting,6,person,pic_389.jpg,art_painting/person/01915.jpg,b6d9a4d3420f89dac2d81a000d697e19ed08fd107cfd15338345fcb5544f00a4,227,227,jpeg,False
1916,art_painting,6,person,pic_391.jpg,art_painting/person/01916.jpg,f5109a10f447f6a6b0b440f54c1391abc63d2da7fc1110c2584a9bc34ef4b52e,227,227,jpeg,False
1917,art_painting,6,person,pic_394.jpg,art_painting/person/01917.jpg,a7b09edef981762d9e8575267ebf34199c72036ef5ab01943caf762e3279fe7b,227,227,jpeg,False
1918,art_painting,6,person,pic_395.jpg,art_painting/person/01918.jpg,ae3e31b7c0da2ca7ac4399e0da0d35586e1419382b38d6edcd6f65654d4efd2a,227,227,jpeg,False
1919,art_painting,6,person,pic_396.jpg,art_painting/person/01919.jpg,4b8a3e5ea229c9f328979407766197436ae168d6c0582bdfb12f61ae141b3513,227,227,jpeg,False
1920,art_painting,6,person,pic_397.jpg,art_painting/person/01920.jpg,267ce8894a7f07451dc70a4de9b190e155e200f58aa5d9f1e6dd02cf304e00d7,227,227,jpeg,False
1921,art_painting,6,person,pic_398.jpg,art_painting/person/01921.jpg,8a7ee1cd907599af35cd293b2d4ed84ed0adcef9632cc31fadfd0d1bc36f6ad5,227,227,jpeg,False
1922,art_painting,6,person,pic_400.jpg,art_painting/person/01922.jpg,9fdcc76fd5fb167d497866064810891ea3b651c044d4ce57a7647c95ca63c93f,227,227,jpeg,False
1923,art_painting,6,person,pic_402.jpg,art_painting/person/01923.jpg,a67ab351235822f37f1dc95d6cd1ba3fe3f17fbba73cf8147f8f9e7b1cf3d3d5,227,227,jpeg,False
1924,art_painting,6,person,pic_404.jpg,art_painting/person/01924.jpg,b1a39857903e81ecf1f6e0357f85dd1a0dbb36b09d030362da0e3681a66f22da,227,227,jpeg,False
1925,art_painting,6,person,pic_405.jpg,art_painting/person/01925.jpg,44d79acf78e13542f9977dbb69d808c066139b442cc4ca512e0af332d9939b7b,227,227,jpeg,False
1926,art_painting,6,person,pic_406.jpg,art_painting/person/01926.jpg,f8e1b3e843c1edf0789e002ea8c8677da7f0a9a81dbd9916a64650bd5ff808ee,227,227,jpeg,False
1927,art_painting,6,person,pic_407.jpg,art_painting/person/01927.jpg,20afa2c75907af3d186cb2ff005cb048556e7587eb59abd33ff5ce2c123d7dcf,227,227,jpeg,False
1928,art_painting,6,person,pic_410.jpg,art_painting/person/01928.jpg,38f8f77611aef24dcbed0a5f3c2b64d504cebed96fb2149ca27ca36d550e5470,227,227,jpeg,False
1929,art_painting,6,person,pic_412.jpg,art_painting/person/01929.jpg,24b279d1ea47f8d84e90954df4b7accf2229b81d660199ae6e401daf5123ae6d,227,227,jpeg,False
1930,art_painting,6,person,pic_413.jpg,art_painting/person/01930.jpg,a9ebd7bea601b98f8c18470e7319bb2405e74953d8042b5ec81866082142178a,227,227,jpeg,False
1931,art_painting,6,person,pic_414.jpg,art_painting/person/01931.jpg,f228f267a8388f4f6f74e404de681501acd9c04368c8639daa6cd0212fb59112,227,227,jpeg,False
1932,art_painting,6,person,pic_416.jpg,art_painting/person/01932.jpg,f961882c8e98589b8efecd33d7752a7e2bab01328f05b7cfa9214cc13e8d136b,227,227,jpeg,False
1933,art_painting,6,person,pic_417.jpg,art_painting/person/01933.jpg,0131e3bde568bbd22d405290dcebf00cfd77bea8beeba2da4b59b7eff7d10eff,227,227,jpeg,False
