seed,sample_id,split,domain,label
0,3561,test,cartoon,4
0,3564,test,cartoon,4
0,3568,test,cartoon,4
0,3577,test,cartoon,4
0,3590,test,cartoon,4
0,3593,test,cartoon,4
0,3608,test,cartoon,4
0,3611,test,cartoon,4
0,3614,test,cartoon,4
0,3624,test,cartoon,4
0,3638,test,cartoon,4
0,3645,test,cartoon,4
0,3656,test,cartoon,4
0,3659,test,cartoon,4
0,3660,test,cartoon,4
0,3664,test,cartoon,4
0,3666,test,cartoon,4
0,3673,test,cartoon,4
0,3679,test,cartoon,4
0,3682,test,cartoon,4
0,3707,test,cartoon,5
0,3708,test,cartoon,5
0,3715,test,cartoon,5
0,3721,test,cartoon,5
0,3741,test,cartoon,5
0,3745,test,cartoon,5
0,3754,test,cartoon,5
0,3756,test,cartoon,5
0,3762,test,cartoon,5
0,3766,test,cartoon,5
0,3774,test,cartoon,5
0,3791,test,cartoon,5
0,3802,test,cartoon,5
0,3803,test,cartoon,5
0,3808,test,cartoon,5
0,3819,test,cartoon,5
0,3823,test,cartoon,5
0,3824,test,cartoon,5
0,3828,test,cartoon,5
0,3829,test,cartoon,5
0,3839,test,cartoon,5
0,3850,test,cartoon,5
0,3861,test,cartoon,5
0,3873,test,cartoon,5
0,3879,test,cartoon,5
0,3889,test,cartoon,5
0,3896,test,cartoon,5
0,3902,test,cartoon,5
0,3905,test,cartoon,5
0,3911,test,cartoon,5
0,3917,test,cartoon,5
0,3920,test,cartoon,5
0,3923,test,cartoon,5
0,3927,test,cartoon,5
0,3933,test,cartoon,5
0,3937,test,cartoon,5
0,3939,test,cartoon,5
0,3941,test,cartoon,5
0,3945,test,cartoon,5
0,3954,test,cartoon,5
0,3960,test,cartoon,5
0,3967,test,cartoon,5
0,3968,test,cartoon,5
0,3988,test,cartoon,6
0,3990,test,cartoon,6
0,3996,test,cartoon,6
0,4012,test,cartoon,6
0,4017,test,cartoon,6
0,4027,test,cartoon,6
0,4036,test,cartoon,6
0,4041,test,cartoon,6
0,4045,test,cartoon,6
0,4048,test,cartoon,6
0,4051,test,cartoon,6
0,4053,test,cartoon,6
0,4066,test,cartoon,6
0,4076,test,cartoon,6
0,4085,test,cartoon,6
0,4088,test,cartoon,6
0,4115,test,cartoon,6
0,4118,test,cartoon,6
0,4136,test,cartoon,6
0,4166,test,cartoon,6
0,4183,test,cartoon,6
0,4199,test,cartoon,6
0,4200,test,cartoon,6
0,4202,test,cartoon,6
0,4203,test,cartoon,6
0,4230,test,cartoon,6
0,4232,test,cartoon,6
0,4238,test,cartoon,6
0,4241,test,cartoon,6
0,4248,test,cartoon,6
0,4254,test,cartoon,6
0,4258,test,cartoon,6
0,4259,test,cartoon,6
0,4261,test,cartoon,6
0,4265,test,cartoon,6
0,4272,test,cartoon,6
0,4274,test,cartoon,6
0,4279,test,cartoon,6
0,4284,test,cartoon,6
0,4286,test,cartoon,6
0,4287,test,cartoon,6
0,4290,test,cartoon,6
0,4300,test,cartoon,6
0,4302,test,cartoon,6
0,4304,test,cartoon,6
0,4305,test,cartoon,6
0,4317,test,cartoon,6
0,4320,test,cartoon,6
0,4323,test,cartoon,6
0,4328,test,cartoon,6
0,4333,test,cartoon,6
0,4336,test,cartoon,6
0,4344,test,cartoon,6
0,4353,test,cartoon,6
0,4355,test,cartoon,6
0,4360,test,cartoon,6
0,4363,test,cartoon,6
0,4365,test,cartoon,6
0,4369,test,cartoon,6
0,4375,test,cartoon,6
0,4377,test,cartoon,6
0,4396,test,photo,0
0,4397,test,photo,0
0,4413,test,photo,0
0,4415,test,photo,0
0,4438,test,photo,0
0,4440,test,photo,0
0,4441,test,photo,0
0,4442,test,photo,0
0,4449,test,photo,0
0,4453,test,photo,0
0,4456,test,photo,0
0,4466,test,photo,0
0,4472,test,photo,0
0,4477,test,photo,0
0,4484,test,photo,0
0,4486,test,photo,0
0,4495,test,photo,0
0,4504,test,photo,0
0,4509,test,photo,0
0,4524,test,photo,0
0,4537,test,photo,0
0,4548,test,photo,0
0,4550,test,photo,0
0,4552,test,photo,0
0,4559,test,photo,0
0,4562,test,photo,0
0,4569,test,photo,0
0,4573,test,photo,0
0,4583,test,photo,1
0,4592,test,photo,1
0,4594,test,photo,1
0,4597,test,photo,1
0,4600,test,photo,1
0,4601,test,photo,1
0,4605,test,photo,1
0,4617,test,photo,1
0,4630,test,photo,1
0,4632,test,photo,1
0,4636,test,photo,1
0,4647,test,photo,1
0,4656,test,photo,1
0,4668,test,photo,1
0,4669,test,photo,1
0,4679,test,photo,1
0,4682,test,photo,1
0,4688,test,photo,1
0,4690,test,photo,1
0,4693,test,photo,1
0,4705,test,photo,1
0,4708,test,photo,1
0,4727,test,photo,1
0,4733,test,photo,1
0,4739,test,photo,1
0,4742,test,photo,1
0,4744,test,photo,1
0,4752,test,photo,1
0,4755,test,photo,1
0,4758,test,photo,1
0,4784,test,photo,2
0,4785,test,photo,2
0,4793,test,photo,2
0,4797,test,photo,2
0,4802,test,photo,2
0,4805,test,photo,2
0,4806,test,photo,2
0,4815,test,photo,2
0,4816,test,photo,2
0,4835,test,photo,2
0,4837,test,photo,2
0,4841,test,photo,2
0,4847,test,photo,2
0,4850,test,photo,2
0,4852,test,photo,2
0,4866,test,photo,2
0,4870,test,photo,2
0,4885,test,photo,2
0,4890,test,photo,2
0,4909,test,photo,2
0,4912,test,photo,2
0,4916,test,photo,2
0,4926,test,photo,2
0,4945,test,photo,2
0,4957,test,photo,2
0,4958,test,photo,2
0,4959,test,photo,2
0,4961,test,photo,2
0,4967,test,photo,3
0,4968,test,photo,3
0,4971,test,photo,3
0,4974,test,photo,3
0,4976,test,photo,3
0,4984,test,photo,3
0,4988,test,photo,3
0,4993,test,photo,3
0,5003,test,photo,3
0,5005,test,photo,3
0,5007,test,photo,3
0,5008,test,photo,3
0,5010,test,photo,3
0,5011,test,photo,3
0,5015,test,photo,3
0,5022,test,photo,3
0,5034,test,photo,3
0,5044,test,photo,3
0,5062,test,photo,3
0,5066,test,photo,3
0,5072,test,photo,3
0,5086,test,photo,3
0,5089,test,photo,3
0,5094,test,photo,3
0,5111,test,photo,3
0,5131,test,photo,3
0,5138,test,photo,3
0,5146,test,photo,3
0,5158,test,photo,4
0,5167,test,photo,4
0,5171,test,photo,4
0,5176,test,photo,4
0,5179,test,photo,4
0,5196,test,photo,4
0,5197,test,photo,4
0,5199,test,photo,4
0,5202,test,photo,4
0,5213,test,photo,4
0,5215,test,photo,4
0,5217,test,photo,4
0,5227,test,photo,4
0,5230,test,photo,4
0,5234,test,photo,4
0,5244,test,photo,4
0,5257,test,photo,4
0,5263,test,photo,4
0,5265,test,photo,4
0,5283,test,photo,4
0,5288,test,photo,4
0,5295,test,photo,4
0,5298,test,photo,4
0,5300,test,photo,4
0,5308,test,photo,4
0,5317,test,photo,4
0,5325,test,photo,4
0,5333,test,photo,4
0,5334,test,photo,4
0,5342,test,photo,4
0,5368,test,photo,5
0,5370,test,photo,5
0,5371,test,photo,5
0,5375,test,photo,5
0,5383,test,photo,5
0,5395,test,photo,5
0,5406,test,photo,5
0,5409,test,photo,5
0,5420,test,photo,5
0,5423,test,photo,5
0,5433,test,photo,5
0,5434,test,photo,5
0,5438,test,photo,5
0,5440,test,photo,5
0,5454,test,photo,5
0,5457,test,photo,5
0,5463,test,photo,5
0,5464,test,photo,5
0,5467,test,photo,5
0,5479,test,photo,5
0,5487,test,photo,5
0,5508,test,photo,5
0,5519,test,photo,5
0,5522,test,photo,5
0,5525,test,photo,5
0,5527,test,photo,5
0,5532,test,photo,5
0,5534,test,photo,5
0,5547,test,photo,5
0,5548,test,photo,5
0,5549,test,photo,5
0,5550,test,photo,5
0,5580,test,photo,5
0,5582,test,photo,5
0,5589,test,photo,5
0,5591,test,photo,5
0,5592,test,photo,5
0,5603,test,photo,5
0,5604,test,photo,5
0,5607,test,photo,5
0,5610,test,photo,5
0,5623,test,photo,5
0,5631,test,photo,6
0,5638,test,photo,6
0,5639,test,photo,6
0,5641,test,photo,6
0,5643,test,photo,6
0,5650,test,photo,6
0,5652,test,photo,6
0,5660,test,photo,6
0,5669,test,photo,6
0,5675,test,photo,6
0,5678,test,photo,6
0,5680,test,photo,6
0,5681,test,photo,6
0,5692,test,photo,6
0,5696,test,photo,6
0,5699,test,photo,6
0,5701,test,photo,6
0,5703,test,photo,6
0,5710,test,photo,6
0,5718,test,photo,6
0,5735,test,photo,6
0,5739,test,photo,6
0,5755,test,photo,6
0,5759,test,photo,6
0,5765,test,photo,6
0,5769,test,photo,6
0,5782,test,photo,6
0,5787,test,photo,6
0,5791,test,photo,6
0,5792,test,photo,6
0,5803,test,photo,6
0,5812,test,photo,6
0,5817,test,photo,6
0,5820,test,photo,6
0,5822,test,photo,6
0,5835,test,photo,6
0,5854,test,photo,6
0,5856,test,photo,6
0,5866,test,photo,6
0,5868,test,photo,6
0,5871,test,photo,6
0,5882,test,photo,6
0,5895,test,photo,6
0,5899,test,photo,6
0,5900,test,photo,6
0,5905,test,photo,6
0,5918,test,photo,6
0,5924,test,photo,6
0,5933,test,photo,6
0,5935,test,photo,6
0,5936,test,photo,6
0,5937,test,photo,6
0,5949,test,photo,6
0,5951,test,photo,6
0,5959,test,photo,6
0,5966,test,photo,6
0,5976,test,photo,6
0,5991,test,photo,6
0,6013,test,photo,6
0,6017,test,photo,6
0,6027,test,photo,6
0,6028,test,photo,6
0,6032,test,photo,6
0,6034,test,photo,6
0,6051,test,photo,6
0,6071,test,sketch,0
0,6074,test,sketch,0
0,6084,test,sketch,0
0,6093,test,sketch,0
0,6113,test,sketch,0
0,6116,test,sketch,0
0,6117,test,sketch,0
0,6122,test,sketch,0
0,6129,test,sketch,0
0,6131,test,sketch,0
0,6144,test,sketch,0
0,6145,test,sketch,0
0,6154,test,sketch,0
0,6158,test,sketch,0
0,6170,test,sketch,0
0,6172,test,sketch,0
0,6174,test,sketch,0
0,6175,test,sketch,0
0,6185,test,sketch,0
0,6186,test,sketch,0
0,6193,test,sketch,0
0,6208,test,sketch,0
0,6220,test,sketch,0
0,6222,test,sketch,0
0,6223,test,sketch,0
0,6225,test,sketch,0
0,6241,test,sketch,0
0,6244,test,sketch,0
0,6247,test,sketch,0
0,6249,test,sketch,0
0,6253,test,sketch,0
0,6270,test,sketch,0
0,6271,test,sketch,0
0,6276,test,sketch,0
0,6277,test,sketch,0
0,6281,test,sketch,0
0,6284,test,sketch,0
0,6291,test,sketch,0
0,6295,test,sketch,0
0,6307,test,sketch,0
0,6311,test,sketch,0
0,6315,test,sketch,0
0,6319,test,sketch,0
0,6320,test,sketch,0
0,6325,test,sketch,0
0,6326,test,sketch,0
0,6328,test,sketch,0
0,6330,test,sketch,0
0,6347,test,sketch,0
0,6350,test,sketch,0
0,6362,test,sketch,0
0,6364,test,sketch,0
0,6367,test,sketch,0
0,6377,test,sketch,0
0,6382,test,sketch,0
0,6386,test,sketch,0
0,6389,test,sketch,0
0,6393,test,sketch,0
0,6401,test,sketch,0
0,6407,test,sketch,0
0,6415,test,sketch,0
0,6416,test,sketch,0
0,6426,test,sketch,0
0,6428,test,sketch,0
0,6430,test,sketch,0
0,6433,test,sketch,0
0,6439,test,sketch,0
0,6446,test,sketch,0
0,6448,test,sketch,0
0,6456,test,sketch,0
0,6457,test,sketch,0
0,6458,test,sketch,0
0,6505,test,sketch,0
0,6509,test,sketch,0
0,6512,test,sketch,0
0,6542,test,sketch,0
0,6544,test,sketch,0
0,6552,test,sketch,0
0,6555,test,sketch,0
0,6558,test,sketch,0
0,6576,test,sketch,0
0,6583,test,sketch,0
0,6603,test,sketch,0
0,6610,test,sketch,0
0,6612,test,sketch,0
0,6621,test,sketch,0
0,6650,test,sketch,0
0,6658,test,sketch,0
0,6664,test,sketch,0
0,6666,test,sketch,0
0,6671,test,sketch,0
0,6673,test,sketch,0
0,6687,test,sketch,0
0,6693,test,sketch,0
0,6700,test,sketch,0
0,6706,test,sketch,0
0,6723,test,sketch,0
0,6727,test,sketch,0
0,6730,test,sketch,0
0,6742,test,sketch,0
0,6743,test,sketch,0
0,6759,test,sketch,0
0,6771,test,sketch,0
0,6773,test,sketch,0
0,6777,test,sketch,0
0,6780,test,sketch,0
0,6782,test,sketch,0
0,6792,test,sketch,0
0,6794,test,sketch,0
0,6801,test,sketch,0
0,6802,test,sketch,0
0,6804,test,sketch,0
0,6808,test,sketch,0
0,6824,test,sketch,0
0,6825,test,sketch,0
0,6833,test,sketch,0
0,6836,test,sketch,1
0,6837,test,sketch,1
0,6838,test,sketch,1
0,6846,test,sketch,1
0,6853,test,sketch,1
0,6858,test,sketch,1
0,6862,test,sketch,1
0,6863,test,sketch,1
0,6867,test,sketch,1
0,6868,test,sketch,1
0,6870,test,sketch,1
0,6885,test,sketch,1
0,6888,test,sketch,1
0,6894,test,sketch,1
0,6910,test,sketch,1
0,6918,test,sketch,1
0,6926,test,sketch,1
0,6927,test,sketch,1
0,6930,test,sketch,1
0,6934,test,sketch,1
0,6939,test,sketch,1
0,6941,test,sketch,1
0,6963,test,sketch,1
0,6978,test,sketch,1
0,6987,test,sketch,1
0,6991,test,sketch,1
0,6995,test,sketch,1
0,7002,test,sketch,1
0,7013,test,sketch,1
0,7031,test,sketch,1
0,7036,test,sketch,1
0,7037,test,sketch,1
0,7040,test,sketch,1
0,7042,test,sketch,1
0,7043,test,sketch,1
0,7048,test,sketch,1
0,7050,test,sketch,1
0,7064,test,sketch,1
0,7072,test,sketch,1
0,7075,test,sketch,1
0,7077,test,sketch,1
0,7084,test,sketch,1
0,7090,test,sketch,1
0,7095,test,sketch,1
0,7097,test,sketch,1
0,7101,test,sketch,1
0,7105,test,sketch,1
0,7109,test,sketch,1
0,7118,test,sketch,1
0,7122,test,sketch,1
0,7133,test,sketch,1
0,7141,test,sketch,1
0,7151,test,sketch,1
0,7153,test,sketch,1
0,7163,test,sketch,1
0,7168,test,sketch,1
0,7187,test,sketch,1
0,7192,test,sketch,1
0,7193,test,sketch,1
0,7194,test,sketch,1
0,7198,test,sketch,1
0,7206,test,sketch,1
0,7208,test,sketch,1
0,7212,test,sketch,1
0,7213,test,sketch,1
0,7227,test,sketch,1
0,7231,test,sketch,1
0,7234,test,sketch,1
0,7237,test,sketch,1
0,7257,test,sketch,1
0,7261,test,sketch,1
0,7266,test,sketch,1
0,7274,test,sketch,1
0,7285,test,sketch,1
0,7308,test,sketch,1
0,7314,test,sketch,1
0,7317,test,sketch,1
0,7324,test,sketch,1
0,7328,test,sketch,1
0,7364,test,sketch,1
0,7366,test,sketch,1
0,7378,test,sketch,1
0,7382,test,sketch,1
0,7383,test,sketch,1
0,7386,test,sketch,1
0,7400,test,sketch,1
0,7406,test,sketch,1
0,7415,test,sketch,1
0,7417,test,sketch,1
0,7420,test,sketch,1
0,7428,test,sketch,1
0,7429,test,sketch,1
0,7436,test,sketch,1
0,7439,test,sketch,1
0,7441,test,sketch,1
0,7449,test,sketch,1
0,7450,test,sketch,1
0,7451,test,sketch,1
0,7468,test,sketch,1
0,7487,test,sketch,1
0,7491,test,sketch,1
0,7497,test,sketch,1
0,7506,test,sketch,1
0,7522,test,sketch,1
0,7531,test,sketch,1
0,7532,test,sketch,1
0,7558,test,sketch,1
0,7561,test,sketch,1
0,7563,test,sketch,1
0,7566,test,sketch,1
0,7572,test,sketch,1
0,7600,test,sketch,2
0,7610,test,sketch,2
0,7614,test,sketch,2
0,7616,test,sketch,2
0,7622,test,sketch,2
0,7627,test,sketch,2
0,7643,test,sketch,2
0,7647,test,sketch,2
0,7652,test,sketch,2
0,7675,test,sketch,2
0,7677,test,sketch,2
0,7683,test,sketch,2
0,7689,test,sketch,2
0,7697,test,sketch,2
0,7708,test,sketch,2
0,7718,test,sketch,2
0,7722,test,sketch,2
0,7724,test,sketch,2
0,7740,test,sketch,2
0,7745,test,sketch,2
0,7747,test,sketch,2
0,7759,test,sketch,2
0,7760,test,sketch,2
0,7763,test,sketch,2
0,7777,test,sketch,2
0,7778,test,sketch,2
0,7781,test,sketch,2
0,7786,test,sketch,2
0,7798,test,sketch,2
0,7800,test,sketch,2
0,7802,test,sketch,2
0,7811,test,sketch,2
0,7816,test,sketch,2
0,7821,test,sketch,2
0,7830,test,sketch,2
0,7837,test,sketch,2
0,7840,test,sketch,2
0,7850,test,sketch,2
0,7858,test,sketch,2
0,7871,test,sketch,2
0,7882,test,sketch,2
0,7888,test,sketch,2
0,7892,test,sketch,2
0,7895,test,sketch,2
0,7898,test,sketch,2
0,7905,test,sketch,2
0,7907,test,sketch,2
0,7909,test,sketch,2
0,7917,test,sketch,2
0,7920,test,sketch,2
0,7927,test,sketch,2
0,7932,test,sketch,2
0,7946,test,sketch,2
0,7948,test,sketch,2
0,7951,test,sketch,2
0,7957,test,sketch,2
0,7962,test,sketch,2
0,7963,test,sketch,2
0,7964,test,sketch,2
0,7965,test,sketch,2
0,7966,test,sketch,2
0,7967,test,sketch,2
0,7970,test,sketch,2
0,7975,test,sketch,2
0,7976,test,sketch,2
0,7977,test,sketch,2
0,7978,test,sketch,2
0,7983,test,sketch,2
0,7994,test,sketch,2
0,8009,test,sketch,2
0,8023,test,sketch,2
0,8024,test,sketch,2
0,8029,test,sketch,2
0,8045,test,sketch,2
0,8046,test,sketch,2
0,8056,test,sketch,2
0,8059,test,sketch,2
0,8069,test,sketch,2
0,8078,test,sketch,2
0,8079,test,sketch,2
0,8089,test,sketch,2
0,8090,test,sketch,2
0,8091,test,sketch,2
0,8106,test,sketch,2
0,8139,test,sketch,2
0,8140,test,sketch,2
0,8146,test,sketch,2
0,8147,test,sketch,2
0,8157,test,sketch,2
0,8158,test,sketch,2
0,8164,test,sketch,2
0,8165,test,sketch,2
0,8168,test,sketch,2
0,8171,test,sketch,2
0,8176,test,sketch,2
0,8177,test,sketch,2
0,8179,test,sketch,2
0,8194,test,sketch,2
0,8202,test,sketch,2
0,8207,test,sketch,2
0,8209,test,sketch,2
0,8212,test,sketch,2
0,8214,test,sketch,2
0,8219,test,sketch,2
0,8248,test,sketch,2
0,8257,test,sketch,2
0,8267,test,sketch,2
0,8271,test,sketch,2
0,8274,test,sketch,2
0,8275,test,sketch,2
0,8286,test,sketch,2
0,8287,test,sketch,2
0,8321,test,sketch,2
0,8327,test,sketch,3
0,8336,test,sketch,3
0,8347,test,sketch,3
0,8348,test,sketch,3
0,8356,test,sketch,3
0,8368,test,sketch,3
0,8370,test,sketch,3
0,8371,test,sketch,3
0,8374,test,sketch,3
0,8375,test,sketch,3
0,8379,test,sketch,3
0,8381,test,sketch,3
0,8385,test,sketch,3
0,8396,test,sketch,3
0,8402,test,sketch,3
0,8411,test,sketch,3
0,8414,test,sketch,3
0,8429,test,sketch,3
0,8434,test,sketch,3
0,8441,test,sketch,3
0,8442,test,sketch,3
0,8454,test,sketch,3
0,8458,test,sketch,3
0,8476,test,sketch,3
0,8495,test,sketch,3
0,8503,test,sketch,3
0,8510,test,sketch,3
0,8516,test,sketch,3
0,8534,test,sketch,3
0,8539,test,sketch,3
0,8545,test,sketch,3
0,8546,test,sketch,3
0,8558,test,sketch,3
0,8559,test,sketch,3
0,8560,test,sketch,3
0,8572,test,sketch,3
0,8573,test,sketch,3
0,8584,test,sketch,3
0,8615,test,sketch,3
0,8617,test,sketch,3
0,8625,test,sketch,3
0,8627,test,sketch,3
0,8633,test,sketch,3
0,8634,test,sketch,3
0,8637,test,sketch,3
0,8639,test,sketch,3
0,8647,test,sketch,3
0,8654,test,sketch,3
0,8656,test,sketch,3
0,8657,test,sketch,3
0,8659,test,sketch,3
0,8671,test,sketch,3
0,8676,test,sketch,3
0,8683,test,sketch,3
0,8687,test,sketch,3
0,8689,test,sketch,3
0,8702,test,sketch,3
0,8708,test,sketch,3
0,8720,test,sketch,3
0,8723,test,sketch,3
0,8725,test,sketch,3
0,8728,test,sketch,3
0,8736,test,sketch,3
0,8740,test,sketch,3
0,8755,test,sketch,3
0,8760,test,sketch,3
0,8762,test,sketch,3
0,8769,test,sketch,3
0,8771,test,sketch,3
0,8778,test,sketch,3
0,8782,test,sketch,3
0,8801,test,sketch,3
0,8820,test,sketch,3
0,8824,test,sketch,3
0,8835,test,sketch,3
0,8845,test,sketch,3
0,8849,test,sketch,3
0,8850,test,sketch,3
0,8851,test,sketch,3
0,8853,test,sketch,3
0,8870,test,sketch,3
0,8881,test,sketch,3
0,8884,test,sketch,3
0,8892,test,sketch,3
0,8896,test,sketch,3
0,8901,test,sketch,3
0,8904,test,sketch,3
0,8906,test,sketch,3
0,8922,test,sketch,3
0,8932,test,sketch,3
0,8933,test,sketch,3
0,8936,test,sketch,4
0,8952,test,sketch,4
0,8961,test,sketch,4
0,8965,test,sketch,4
0,8966,test,sketch,4
0,8975,test,sketch,4
0,8981,test,sketch,4
0,8984,test,sketch,4
0,8987,test,sketch,4
0,8989,test,sketch,4
0,9003,test,sketch,4
0,9023,test,sketch,4
0,9027,test,sketch,4
0,9036,test,sketch,4
0,9037,test,sketch,4
0,9039,test,sketch,4
0,9042,test,sketch,4
0,9045,test,sketch,4
0,9064,test,sketch,4
0,9066,test,sketch,4
0,9067,test,sketch,4
0,9072,test,sketch,4
0,9074,test,sketch,4
0,9077,test,sketch,4
0,9079,test,sketch,4
0,9080,test,sketch,4
0,9081,test,sketch,4
0,9083,test,sketch,4
0,9084,test,sketch,4
0,9090,test,sketch,4
0,9091,test,sketch,4
0,9096,test,sketch,4
0,9102,test,sketch,4
0,9103,test,sketch,4
0,9108,test,sketch,4
0,9113,test,sketch,4
0,9120,test,sketch,4
0,9126,test,sketch,4
0,9130,test,sketch,4
0,9131,test,sketch,4
0,9136,test,sketch,4
0,9137,test,sketch,4
0,9138,test,sketch,4
0,9168,test,sketch,4
0,9172,test,sketch,4
0,9184,test,sketch,4
0,9190,test,sketch,4
0,9193,test,sketch,4
0,9199,test,sketch,4
0,9208,test,sketch,4
0,9214,test,sketch,4
0,9221,test,sketch,4
0,9234,test,sketch,4
0,9261,test,sketch,4
0,9273,test,sketch,4
0,9292,test,sketch,4
0,9294,test,sketch,4
0,9298,test,sketch,4
0,9317,test,sketch,4
0,9321,test,sketch,4
0,9326,test,sketch,4
0,9327,test,sketch,4
0,9330,test,sketch,4
0,9341,test,sketch,4
0,9344,test,sketch,4
0,9347,test,sketch,4
0,9349,test,sketch,4
0,9352,test,sketch,4
0,9355,test,sketch,4
0,9357,test,sketch,4
0,9374,test,sketch,4
0,9382,test,sketch,4
0,9388,test,sketch,4
0,9394,test,sketch,4
0,9405,test,sketch,4
0,9417,test,sketch,4
0,9424,test,sketch,4
0,9429,test,sketch,4
0,9437,test,sketch,4
0,9444,test,sketch,4
0,9445,test,sketch,4
0,9453,test,sketch,4
0,9464,test,sketch,4
0,9468,test,sketch,4
0,9470,test,sketch,4
0,9474,test,sketch,4
0,9487,test,sketch,4
0,9489,test,sketch,4
0,9490,test,sketch,4
0,9492,test,sketch,4
0,9497,test,sketch,4
0,9502,test,sketch,4
0,9513,test,sketch,4
0,9516,test,sketch,4
0,9520,test,sketch,4
0,9522,test,sketch,4
0,9523,test,sketch,4
0,9526,test,sketch,4
0,9537,test,sketch,4
0,9547,test,sketch,4
0,9550,test,sketch,4
0,9553,test,sketch,4
0,9556,test,sketch,4
0,9557,test,sketch,4
0,9563,test,sketch,4
0,9564,test,sketch,4
0,9568,test,sketch,4
0,9575,test,sketch,4
0,9589,test,sketch,4
0,9591,test,sketch,4
0,9593,test,sketch,4
0,9603,test,sketch,4
0,9608,test,sketch,4
0,9638,test,sketch,4
0,9647,test,sketch,4
0,9650,test,sketch,4
0,9653,test,sketch,4
0,9656,test,sketch,4
0,9662,test,sketch,4
0,9675,test,sketch,4
0,9679,test,sketch,4
0,9706,test,sketch,4
0,9747,test,sketch,4
0,9755,test,sketch,5
0,9770,test,sketch,5
0,9772,test,sketch,5
0,9774,test,sketch,5
0,9781,test,sketch,5
0,9783,test,sketch,5
0,9795,test,sketch,5
0,9801,test,sketch,5
0,9812,test,sketch,5
0,9815,test,sketch,5
0,9823,test,sketch,5
0,9825,test,sketch,5
0,9833,test,sketch,6
0,9844,test,sketch,6
0,9853,test,sketch,6
0,9856,test,sketch,6
0,9861,test,sketch,6
0,9866,test,sketch,6
0,9879,test,sketch,6
0,9882,test,sketch,6
0,9884,test,sketch,6
0,9893,test,sketch,6
0,9899,test,sketch,6
0,9909,test,sketch,6
0,9914,test,sketch,6
0,9936,test,sketch,6
0,9951,test,sketch,6
0,9956,test,sketch,6
0,9957,test,sketch,6
0,9965,test,sketch,6
0,9966,test,sketch,6
0,9971,test,sketch,6
0,9972,test,sketch,6
0,9973,test,sketch,6
0,9985,test,sketch,6
0,9988,test,sketch,6
1,0,base,art_painting,0
1,4,base,art_painting,0
1,5,base,art_painting,0
1,6,base,art_painting,0
1,8,base,art_painting,0
1,9,base,art_painting,0
1,11,base,art_painting,0
1,12,base,art_painting,0
1,13,base,art_painting,0
1,14,base,art_painting,0
1,16,base,art_painting,0
1,17,base,art_painting,0
1,18,base,art_painting,0
1,19,base,art_painting,0
1,23,base,art_painting,0
1,27,base,art_painting,0
1,28,base,art_painting,0
1,29,base,art_painting,0
1,31,base,art_painting,0
1,32,base,art_painting,0
1,34,base,art_painting,0
1,38,base,art_painting,0
1,39,base,art_painting,0
1,41,base,art_painting,0
1,42,base,art_painting,0
1,44,base,art_painting,0
1,51,base,art_painting,0
1,55,base,art_painting,0
1,58,base,art_painting,0
1,59,base,art_painting,0
1,62,base,art_painting,0
1,65,base,art_painting,0
1,67,base,art_painting,0
1,70,base,art_painting,0
1,73,base,art_painting,0
1,78,base,art_painting,0
1,79,base,art_painting,0
1,80,base,art_painting,0
1,81,base,art_painting,0
1,82,base,art_painting,0
1,85,base,art_painting,0
1,88,base,art_painting,0
1,89,base,art_painting,0
1,90,base,art_painting,0
1,91,base,art_painting,0
1,92,base,art_painting,0
1,93,base,art_painting,0
1,95,base,art_painting,0
1,98,base,art_painting,0
1,99,base,art_painting,0
1,100,base,art_painting,0
1,102,base,art_painting,0
1,105,base,art_painting,0
1,106,base,art_painting,0
1,107,base,art_painting,0
1,108,base,art_painting,0
1,110,base,art_painting,0
1,111,base,art_painting,0
1,112,base,art_painting,0
1,117,base,art_painting,0
1,119,base,art_painting,0
1,120,base,art_painting,0
1,122,base,art_painting,0
1,123,base,art_painting,0
1,124,base,art_painting,0
1,125,base,art_painting,0
1,127,base,art_painting,0
1,131,base,art_painting,0
1,132,base,art_painting,0
1,135,base,art_painting,0
1,138,base,art_painting,0
1,139,base,art_painting,0
1,145,base,art_painting,0
1,146,base,art_painting,0
1,147,base,art_painting,0
1,150,base,art_painting,0
1,154,base,art_painting,0
1,158,base,art_painting,0
1,159,base,art_painting,0
1,160,base,art_painting,0
1,161,base,art_painting,0
1,162,base,art_painting,0
1,163,base,art_painting,0
1,165,base,art_painting,0
1,167,base,art_painting,0
1,169,base,art_painting,0
1,171,base,art_painting,0
1,172,base,art_painting,0
1,173,base,art_painting,0
1,174,base,art_painting,0
1,175,base,art_painting,0
1,179,base,art_painting,0
1,180,base,art_painting,0
1,185,base,art_painting,0
1,186,base,art_painting,0
1,188,base,art_painting,0
1,189,base,art_painting,0
1,191,base,art_painting,0
1,192,base,art_painting,0
1,197,base,art_painting,0
1,201,base,art_painting,0
1,204,base,art_painting,0
1,208,base,art_painting,0
1,213,base,art_painting,0
1,214,base,art_painting,0
1,218,base,art_painting,0
1,219,base,art_painting,0
1,221,base,art_painting,0
1,222,base,art_painting,0
1,223,base,art_painting,0
1,224,base,art_painting,0
1,225,base,art_painting,0
1,227,base,art_painting,0
1,230,base,art_painting,0
1,232,base,art_painting,0
1,233,base,art_painting,0
1,234,base,art_painting,0
1,236,base,art_painting,0
1,242,base,art_painting,0
1,245,base,art_painting,0
